Unnamed: 0,Delivery_person_Age,Delivery_person_Ratings,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,distance,Day,Month,Year,Time_taken (min)
25336,35.0,5.0,Windy,Medium,2,Snack,scooter,1.0,No,Metropolitian,10.867473945951607,27,3,2022,25
13700,27.0,4.6,Windy,Medium,1,Drinks,scooter,0.0,No,Metropolitian,10.906470984869513,14,3,2022,26
2707,21.0,4.6,Sandstorms,Jam,2,Snack,scooter,0.0,No,Metropolitian,17.073813051007154,18,3,2022,19
24479,25.0,4.8,Stormy,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,6.209021101535329,26,3,2022,23
24607,20.0,4.6,Stormy,Jam,2,Buffet,motorcycle,1.0,No,Metropolitian,19.090710062524995,14,2,2022,15
8276,36.0,4.1,Fog,Jam,1,Meal,scooter,0.0,No,Metropolitian,16.638590183209914,8,3,2022,49
17026,35.0,4.0,Windy,Medium,0,Buffet,motorcycle,1.0,No,Semi-Urban,11.93728328524096,14,2,2022,49
630,31.0,4.8,Sunny,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,10.565155904264325,6,3,2022,22
26988,36.0,4.1,Windy,Jam,0,Drinks,motorcycle,0.0,Yes,Metropolitian,16.63545121553746,18,3,2022,52
29791,20.0,4.6,Cloudy,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,9.326616348119142,24,3,2022,23
30287,25.0,4.9,Windy,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,12.419632405530358,4,4,2022,24
43780,,,,,3,Buffet,motorcycle,0.0,No,Metropolitian,13.765934616154224,6,3,2022,22
21466,29.0,4.7,Sandstorms,Low,1,Buffet,motorcycle,0.0,No,Urban,1.5092307910802,13,3,2022,12
45460,20.0,5.0,Sunny,Medium,1,Buffet,motorcycle,1.0,No,Urban,9.081848162011076,15,2,2022,15
45158,24.0,4.7,Sunny,Low,1,Meal,motorcycle,1.0,No,Metropolitian,2.9802895422000986,3,3,2022,21
12581,22.0,4.8,Sunny,Jam,1,Snack,scooter,1.0,No,Metropolitian,20.968889328635026,14,2,2022,21
1921,28.0,4.7,Sandstorms,Medium,2,Buffet,scooter,1.0,No,Metropolitian,20.253686746640145,31,3,2022,23
21588,28.0,5.0,Sandstorms,Medium,1,Buffet,scooter,1.0,No,Metropolitian,19.88701283582719,23,3,2022,24
35721,,,Stormy,Jam,1,Buffet,scooter,1.0,No,Metropolitian,20.178893713604943,6,3,2022,40
41591,34.0,4.0,Sunny,Jam,0,Buffet,motorcycle,2.0,No,Metropolitian,10.602497166339424,20,3,2022,41
13330,28.0,5.0,Stormy,High,0,Drinks,motorcycle,1.0,No,Metropolitian,6.146764727341044,5,4,2022,31
9382,21.0,4.9,Cloudy,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,19.912967189287773,2,3,2022,30
22675,34.0,4.8,Stormy,High,0,Snack,motorcycle,1.0,No,Metropolitian,6.081204324625954,3,3,2022,31
14490,,,Stormy,Low,2,Meal,scooter,1.0,No,Metropolitian,1.5545625412411683,26,3,2022,29
30688,28.0,4.9,Sunny,Jam,1,Drinks,scooter,0.0,No,Metropolitian,17.075594401072465,2,4,2022,14
34338,28.0,4.8,Cloudy,High,1,Buffet,motorcycle,1.0,No,Urban,3.0736879816308624,26,3,2022,29
3964,21.0,4.9,Cloudy,Medium,1,Buffet,motorcycle,1.0,No,,9.348112475389003,13,3,2022,19
2855,21.0,4.5,Sandstorms,Low,2,Buffet,scooter,0.0,No,,13.40647396886028,2,4,2022,11
6626,36.0,4.7,Fog,Low,0,Meal,motorcycle,0.0,No,Metropolitian,3.0605577730406264,11,3,2022,22
29972,35.0,4.6,Stormy,Low,1,Meal,motorcycle,1.0,No,Metropolitian,1.5147927355659148,15,3,2022,23
13791,26.0,4.8,Sunny,Medium,2,Snack,motorcycle,0.0,No,Urban,10.757554773158116,29,3,2022,10
45304,34.0,4.9,Stormy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,20.831169740391715,18,2,2022,29
10198,20.0,4.9,Fog,Low,1,Snack,motorcycle,,No,Metropolitian,4.5608906580201936,21,3,2022,18
33248,29.0,4.8,Windy,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,10.703215446671615,16,3,2022,26
40380,31.0,4.5,Cloudy,High,0,Snack,motorcycle,1.0,No,Urban,6.118711846690412,13,3,2022,26
42566,31.0,5.0,Sandstorms,Jam,2,Snack,scooter,1.0,No,Metropolitian,16.722118375772798,8,3,2022,25
44099,27.0,4.5,Sandstorms,Medium,2,Snack,motorcycle,1.0,No,Urban,20.831323891911687,18,2,2022,17
34593,21.0,4.8,Windy,High,1,Drinks,motorcycle,1.0,No,Metropolitian,5.969043562148867,17,2,2022,26
20063,31.0,4.4,Sandstorms,Jam,1,Drinks,scooter,1.0,No,Urban,16.635315203255878,20,3,2022,36
32121,29.0,5.0,Fog,Medium,2,Snack,scooter,0.0,No,Urban,9.0560043068168,24,3,2022,10
31687,37.0,5.0,Stormy,Jam,2,Drinks,scooter,1.0,No,Metropolitian,7.790362124533636,13,3,2022,32
15205,26.0,2.8,Sunny,Low,2,Meal,electric_scooter,0.0,No,Metropolitian,16.901828274274926,23,3,2022,39
11538,30.0,4.6,Stormy,Medium,1,Snack,scooter,0.0,No,Urban,9.326359385740089,24,3,2022,25
13085,22.0,4.7,Stormy,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,10.906412696832447,20,3,2022,21
20894,33.0,4.9,Stormy,Medium,2,Meal,electric_scooter,0.0,No,Metropolitian,6.218076509101378,3,4,2022,31
11373,25.0,5.0,Stormy,High,1,Snack,motorcycle,1.0,No,Metropolitian,1.465122557159567,11,2,2022,13
45225,28.0,4.6,Windy,Low,1,Snack,motorcycle,1.0,No,Metropolitian,3.0406653633174847,28,3,2022,17
26869,22.0,4.7,Windy,Low,2,Meal,scooter,0.0,No,Metropolitian,13.40589201844482,23,3,2022,11
21155,32.0,4.7,Fog,Jam,0,Meal,motorcycle,1.0,Yes,Metropolitian,10.867286735129932,25,3,2022,45
15220,33.0,4.9,Cloudy,Medium,0,Meal,motorcycle,1.0,No,Urban,4.663439017652866,21,3,2022,31
1527,25.0,4.2,Sunny,High,0,Drinks,motorcycle,3.0,No,Metropolitian,6.232152800668448,13,3,2022,43
13954,39.0,4.5,Sunny,Medium,2,Buffet,electric_scooter,0.0,No,Metropolitian,4.5442645096317325,17,3,2022,18
8035,28.0,4.6,Windy,Medium,2,Drinks,motorcycle,1.0,No,Urban,17.07644834661671,12,3,2022,18
14798,28.0,5.0,Cloudy,Low,1,Meal,motorcycle,0.0,No,Metropolitian,12.099374423361004,20,3,2022,20
23079,34.0,4.8,Sandstorms,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,4.663545220953049,28,3,2022,27
24975,,,Sandstorms,High,0,Buffet,motorcycle,1.0,No,Metropolitian,6.08094902595068,15,3,2022,22
33462,36.0,4.8,Fog,Jam,1,Snack,motorcycle,0.0,No,Metropolitian,9.15769392685612,15,2,2022,27
4744,28.0,4.6,Cloudy,Medium,0,Snack,motorcycle,0.0,No,Metropolitian,7.547357671334428,17,3,2022,23
3610,21.0,4.8,Sandstorms,High,2,Meal,motorcycle,1.0,No,Urban,6.129149863507101,1,4,2022,25
30035,23.0,4.3,Fog,Jam,1,Meal,scooter,2.0,Yes,Metropolitian,10.64140776322093,16,3,2022,39
35926,24.0,4.4,Windy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,3.1050761845072,17,3,2022,20
28110,33.0,4.9,Fog,Medium,0,Snack,motorcycle,0.0,No,Metropolitian,9.121796528794675,19,3,2022,26
11204,33.0,4.7,Sunny,Medium,1,Drinks,motorcycle,0.0,No,Metropolitian,6.128850978537968,24,3,2022,22
15488,35.0,4.9,Fog,Low,2,Meal,electric_scooter,1.0,No,Metropolitian,1.5725337292863206,13,2,2022,17
16264,20.0,4.7,Stormy,Low,2,Meal,scooter,1.0,No,Urban,16.78781488208223,18,2,2022,17
41669,29.0,4.1,Fog,High,2,Meal,motorcycle,1.0,No,Metropolitian,6.218305855613888,26,3,2022,34
40378,32.0,4.5,Cloudy,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,9.435201537430713,9,3,2022,25
13639,26.0,4.8,Sunny,Low,1,Snack,scooter,1.0,No,Metropolitian,1.5544659606027853,30,3,2022,23
9089,34.0,4.5,Windy,Jam,1,Meal,scooter,0.0,No,Metropolitian,13.184475668044636,12,2,2022,39
8880,33.0,4.6,Sandstorms,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,6.129149863507101,1,3,2022,28
19386,29.0,4.8,Fog,Low,0,Drinks,motorcycle,1.0,No,Urban,20.18379902594911,20,3,2022,24
17904,28.0,4.6,Fog,Low,2,Drinks,electric_scooter,0.0,No,Metropolitian,1.554514382187431,3,3,2022,10
43539,32.0,5.0,Stormy,Medium,1,Snack,motorcycle,,No,Metropolitian,6.217932880263854,13,3,2022,31
6069,37.0,4.9,Fog,Low,0,Snack,motorcycle,1.0,No,Urban,3.1092107394966533,7,3,2022,25
25549,33.0,4.6,Sunny,Jam,1,Snack,scooter,0.0,No,Metropolitian,8.928939271551036,15,2,2022,21
20395,25.0,4.7,Fog,High,0,Buffet,motorcycle,1.0,No,Metropolitian,1.5725337292863206,13,3,2022,26
20485,25.0,4.6,Sandstorms,Low,2,Drinks,electric_scooter,1.0,No,Metropolitian,13.406000552536549,4,3,2022,15
13617,31.0,4.9,Sunny,Low,2,Meal,scooter,1.0,No,Urban,1.5148058859286486,1,4,2022,16
14943,22.0,4.6,Sandstorms,Medium,1,Meal,scooter,0.0,No,Metropolitian,5.969045594353571,15,2,2022,26
23366,50.0,6.0,,,3,Buffet,electric_scooter,0.0,No,Urban,9.315069177421467,9,3,2022,19
17554,23.0,5.0,Fog,Low,2,Drinks,scooter,1.0,No,Metropolitian,20.18063511411397,4,4,2022,21
6239,20.0,4.7,Sunny,Jam,1,Drinks,motorcycle,0.0,No,Urban,4.663545220953049,30,3,2022,17
16079,39.0,4.9,Fog,Low,2,Buffet,scooter,0.0,No,Urban,1.520356596171103,5,3,2022,15
35200,38.0,5.0,Sandstorms,Medium,2,Buffet,motorcycle,1.0,No,Urban,6.290134677634678,26,3,2022,33
34222,22.0,5.0,Stormy,Low,2,Buffet,scooter,0.0,No,Metropolitian,3.104605953841143,5,3,2022,14
17126,36.0,4.3,Cloudy,Medium,1,Buffet,scooter,3.0,No,Metropolitian,13.970632221183653,8,3,2022,44
32609,30.0,3.7,Cloudy,Low,2,Snack,scooter,,No,Metropolitian,17.099225478911954,8,3,2022,36
31280,21.0,4.8,Sunny,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,12.107955561823152,16,2,2022,21
22921,39.0,4.9,Sandstorms,Medium,2,Snack,motorcycle,1.0,No,Metropolitian,4.527997212574592,30,3,2022,27
10601,26.0,4.6,Windy,Jam,1,Snack,scooter,1.0,No,Metropolitian,13.405500819757052,25,3,2022,19
2764,37.0,4.6,Cloudy,Low,2,Meal,scooter,1.0,No,Metropolitian,1.536906134034613,5,4,2022,19
32343,24.0,5.0,Sandstorms,Medium,1,Drinks,scooter,1.0,No,Urban,13.429047569621147,18,2,2022,22
24962,32.0,4.8,Cloudy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,10.90614936096952,2,4,2022,44
16618,21.0,4.5,Sunny,High,2,Snack,scooter,1.0,No,Metropolitian,1.52041860106364,13,3,2022,17
35070,24.0,4.8,Sandstorms,Low,2,Meal,motorcycle,0.0,No,Urban,1.5322347904951212,17,3,2022,10
9026,,,Sandstorms,Low,1,Drinks,motorcycle,0.0,No,Metropolitian,1.5305886485689215,1,3,2022,20
29067,26.0,4.7,Cloudy,Low,1,Snack,motorcycle,1.0,No,Metropolitian,4.537860442229112,7,3,2022,14
18446,25.0,4.8,Cloudy,Medium,1,Buffet,motorcycle,0.0,No,Urban,11.748326016095271,16,2,2022,30
11448,,,Stormy,Low,1,Snack,motorcycle,1.0,No,Metropolitian,10.756165907453376,27,3,2022,28
24894,20.0,4.8,Cloudy,High,1,Buffet,motorcycle,,No,Metropolitian,6.210106489027679,9,3,2022,27
7574,22.0,4.8,Stormy,Medium,1,Meal,motorcycle,1.0,No,Metropolitian,20.206316416481208,14,3,2022,24
31999,24.0,4.7,Windy,Jam,2,Drinks,scooter,1.0,No,Urban,4.469606139374643,24,3,2022,23
44453,22.0,4.6,Sandstorms,Low,1,Snack,scooter,0.0,No,Metropolitian,1.544198181024939,13,2,2022,13
7742,37.0,4.8,Windy,High,0,Meal,motorcycle,1.0,No,Metropolitian,6.080891507841841,11,3,2022,38
11242,20.0,4.9,Fog,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,10.867421265092156,12,3,2022,20
20303,33.0,4.7,Sunny,Medium,2,Meal,scooter,1.0,No,Metropolitian,9.435201537430713,1,4,2022,18
41946,21.0,4.8,Sandstorms,Jam,1,Meal,motorcycle,1.0,No,Urban,10.865776701899591,27,3,2022,22
12885,22.0,4.7,Windy,Jam,1,Snack,motorcycle,0.0,No,Metropolitian,7.562333809640503,5,3,2022,29
42915,28.0,4.2,Fog,Jam,1,Buffet,scooter,0.0,No,Metropolitian,19.916194656539723,4,4,2022,40
17224,25.0,4.7,Sunny,Low,1,Meal,motorcycle,0.0,No,Metropolitian,3.104605953841143,19,3,2022,15
19079,35.0,4.1,Fog,Jam,1,Meal,motorcycle,1.0,No,Urban,9.192951167083816,15,3,2022,34
7993,29.0,4.7,Sunny,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,9.121049806498055,7,3,2022,15
43499,22.0,4.9,Sandstorms,Medium,2,Drinks,electric_scooter,1.0,No,Urban,9.220550607824642,19,3,2022,22
3570,20.0,4.0,Windy,Jam,0,Buffet,motorcycle,2.0,No,Metropolitian,7.790401360105807,28,3,2022,33
6156,27.0,4.0,Sandstorms,Low,0,Buffet,motorcycle,1.0,No,Urban,9.32660296123291,28,3,2022,21
5711,22.0,5.0,Cloudy,Low,2,Snack,motorcycle,0.0,No,Metropolitian,7.601362669751016,19,3,2022,11
24047,29.0,4.8,Stormy,Medium,1,Drinks,scooter,0.0,No,Metropolitian,16.635223376952894,10,3,2022,19
17164,33.0,4.8,Windy,Jam,2,Buffet,motorcycle,0.0,No,Metropolitian,4.656983638230631,7,3,2022,30
28111,30.0,4.7,Fog,Jam,0,Meal,motorcycle,2.0,No,Metropolitian,19.47156857498313,16,2,2022,50
34847,23.0,4.7,Cloudy,High,1,Drinks,motorcycle,1.0,No,Metropolitian,6.119692285952751,1,4,2022,26
41282,26.0,4.2,Fog,Jam,2,Drinks,scooter,1.0,No,Metropolitian,20.253584375809584,6,3,2022,44
18466,30.0,4.2,Windy,Low,0,Drinks,motorcycle,2.0,No,Urban,7.343440790337121,15,2,2022,34
28356,28.0,4.9,Stormy,Low,2,Buffet,scooter,1.0,No,Metropolitian,1.5126165219143393,30,3,2022,14
35968,29.0,4.9,Sandstorms,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,19.914688541860464,8,3,2022,33
736,29.0,4.8,Fog,Jam,2,Drinks,motorcycle,1.0,No,Metropolitian,4.544211841489229,19,3,2022,29
31943,33.0,4.0,Cloudy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,10.75550295962129,31,3,2022,43
23048,25.0,4.9,Cloudy,Low,0,Snack,motorcycle,0.0,No,Urban,13.97318265391717,23,3,2022,24
37918,,,Windy,Jam,0,Meal,motorcycle,1.0,No,Urban,13.68216458927001,2,3,2022,25
35117,34.0,3.8,Sandstorms,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,10.587113705075796,4,3,2022,36
23904,,,,,3,Buffet,electric_scooter,1.0,Yes,Metropolitian,13.406088270680218,16,3,2022,43
26659,23.0,4.6,Windy,Jam,1,Drinks,motorcycle,1.0,No,Urban,12.46388811675802,6,3,2022,23
37347,39.0,4.9,Sandstorms,Low,2,Drinks,scooter,1.0,No,Metropolitian,1.520294682334118,17,3,2022,25
20635,23.0,4.7,Fog,Low,2,Snack,motorcycle,1.0,No,Metropolitian,13.788169484006964,6,3,2022,20
34082,32.0,4.4,Sandstorms,Jam,2,Meal,scooter,2.0,No,Metropolitian,12.293508819559433,18,3,2022,39
10124,32.0,4.3,Cloudy,Jam,2,Buffet,motorcycle,1.0,No,Metropolitian,10.880364286277024,4,3,2022,39
10186,22.0,3.2,Sunny,Low,1,Buffet,scooter,1.0,Yes,Metropolitian,11.983624793092554,12,2,2022,41
18948,35.0,3.5,Stormy,Jam,1,Buffet,scooter,0.0,No,Metropolitian,12.256687342592544,31,3,2022,35
39843,30.0,4.9,Windy,Medium,0,Drinks,motorcycle,1.0,No,Urban,6.218076509101378,19,3,2022,27
10812,24.0,4.6,Fog,Jam,0,Buffet,motorcycle,1.0,No,Urban,10.704161271431294,2,3,2022,41
24348,30.0,4.7,Sunny,Jam,1,Drinks,motorcycle,0.0,No,Metropolitian,10.42814859368776,6,3,2022,16
32503,38.0,4.7,Sandstorms,Jam,2,Drinks,scooter,1.0,No,Metropolitian,13.83077993292672,14,3,2022,25
14589,27.0,4.7,Stormy,Jam,2,Snack,scooter,0.0,No,Urban,16.901690663165507,2,4,2022,18
36348,28.0,4.7,Stormy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,10.711191521545658,4,3,2022,22
841,24.0,5.0,Stormy,High,2,Buffet,motorcycle,0.0,No,Metropolitian,3.0189069957364936,7,3,2022,11
42766,32.0,4.7,Sunny,Low,2,Drinks,motorcycle,0.0,No,Metropolitian,17.29786575291325,2,4,2022,27
14627,22.0,4.7,Sandstorms,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,19.76188040923125,18,3,2022,20
23026,15.0,1.0,,,3,Snack,scooter,0.0,No,Urban,11.00773476374462,29,3,2022,27
20915,30.0,4.8,Windy,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,20.44292976252901,14,3,2022,42
37151,22.0,4.5,Sandstorms,Low,0,Drinks,motorcycle,1.0,No,Urban,1.552358479578188,13,3,2022,16
6504,33.0,4.1,Cloudy,High,1,Drinks,scooter,1.0,No,Metropolitian,1.5368640594154632,3,4,2022,31
38482,20.0,4.3,Fog,Jam,2,Snack,scooter,0.0,No,Metropolitian,13.21689320542775,18,2,2022,41
20149,31.0,4.7,Stormy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,16.112165851091362,12,2,2022,20
3918,22.0,4.8,Cloudy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,10.92340421813533,16,2,2022,39
33363,38.0,4.8,Fog,Low,2,Buffet,scooter,1.0,No,Metropolitian,16.383856071848488,27,3,2022,27
13332,35.0,4.7,Windy,Jam,1,Meal,scooter,1.0,No,Metropolitian,9.121049806498055,28,3,2022,25
34348,24.0,4.6,Sunny,Jam,1,Drinks,scooter,1.0,No,Metropolitian,4.656811824870968,13,3,2022,16
29008,30.0,4.7,Windy,Jam,2,Buffet,scooter,0.0,No,Metropolitian,9.055525276451691,21,3,2022,26
22726,29.0,4.4,Windy,High,0,Meal,motorcycle,1.0,No,Metropolitian,6.209250269757536,7,3,2022,31
4220,35.0,4.4,Sunny,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,12.161517993711405,6,3,2022,40
2545,30.0,4.9,Cloudy,High,0,Snack,motorcycle,0.0,No,Metropolitian,3.0599333272413856,1,3,2022,27
1482,33.0,5.0,Cloudy,Medium,1,Meal,motorcycle,,No,Metropolitian,7.564859910416586,5,3,2022,19
18575,25.0,4.9,Cloudy,Jam,2,Meal,electric_scooter,1.0,No,Metropolitian,10.88124973155242,14,3,2022,31
33105,21.0,4.7,Windy,Jam,2,Drinks,scooter,1.0,No,Urban,7.562501497648628,28,3,2022,10
19301,27.0,4.8,Sandstorms,Jam,1,Buffet,scooter,0.0,No,Metropolitian,12.25607644546856,20,3,2022,23
22909,34.0,5.0,Cloudy,Jam,1,Snack,scooter,1.0,No,Metropolitian,7.54517470499338,30,3,2022,37
19234,30.0,4.6,Cloudy,Jam,2,Buffet,motorcycle,0.0,No,Metropolitian,7.772039544673123,1,4,2022,25
10123,28.0,4.9,Fog,Low,0,Snack,motorcycle,1.0,No,Metropolitian,20.44292976252901,2,3,2022,20
12616,30.0,4.5,Cloudy,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,9.0744863163354,15,3,2022,30
11922,27.0,4.9,Stormy,Medium,1,Snack,scooter,,No,Urban,6.290134677634678,11,2,2022,28
40327,27.0,4.8,Cloudy,Medium,1,Drinks,motorcycle,0.0,No,Urban,8.929161574977263,11,2,2022,15
45504,33.0,4.9,Fog,Medium,2,Drinks,electric_scooter,1.0,No,Urban,20.55736413547127,16,2,2022,41
31329,20.0,4.9,Sunny,Low,1,Drinks,scooter,0.0,No,Metropolitian,2.9796265189930105,11,3,2022,16
20403,21.0,4.9,Cloudy,Low,0,Snack,motorcycle,1.0,No,Urban,4.674324006382012,17,3,2022,20
4540,33.0,4.7,Fog,High,0,Meal,motorcycle,2.0,No,Metropolitian,6.147073151032031,21,3,2022,33
2950,38.0,4.3,Cloudy,Jam,1,Buffet,scooter,1.0,No,Metropolitian,13.612451541412003,16,3,2022,35
7510,36.0,4.8,Sandstorms,Low,2,Drinks,electric_scooter,1.0,No,Metropolitian,4.537601588064418,26,3,2022,25
6804,24.0,4.8,Sandstorms,Jam,1,Snack,motorcycle,0.0,No,Metropolitian,20.44292976252901,18,2,2022,27
7834,39.0,4.1,Stormy,Low,0,Drinks,motorcycle,1.0,No,Urban,1.5293087736828397,1,3,2022,31
43802,37.0,4.9,Cloudy,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,9.121089774937934,21,3,2022,33
34048,31.0,4.5,Fog,Low,2,Meal,scooter,0.0,No,Metropolitian,7.683782781592688,7,3,2022,16
34750,32.0,4.7,Cloudy,Low,0,Snack,motorcycle,1.0,No,Urban,1.5322647895219277,5,3,2022,22
16155,31.0,4.6,Sunny,Medium,2,Buffet,motorcycle,0.0,No,Metropolitian,13.830282747997778,4,3,2022,27
18464,28.0,4.8,Sunny,Jam,2,Drinks,electric_scooter,1.0,No,Metropolitian,7.724074530277163,11,2,2022,19
35641,,,Cloudy,High,0,Drinks,motorcycle,,No,Urban,1.5324173514300854,3,4,2022,25
41923,22.0,4.9,Fog,Jam,2,Meal,scooter,1.0,No,Metropolitian,12.435689047425893,4,4,2022,40
18541,36.0,5.0,Sunny,Medium,0,Meal,motorcycle,0.0,No,Metropolitian,16.851359915660815,27,3,2022,36
19000,20.0,4.9,Sandstorms,Medium,1,Snack,scooter,1.0,No,Urban,20.178298581848452,27,3,2022,23
22430,29.0,5.0,Stormy,Jam,2,Buffet,scooter,0.0,No,Metropolitian,13.970652398309912,27,3,2022,20
3014,37.0,4.8,Sunny,Medium,2,Drinks,motorcycle,0.0,No,Metropolitian,19.88265014741632,29,3,2022,29
8634,21.0,4.6,Cloudy,Jam,1,Buffet,scooter,1.0,No,Urban,10.683793317824042,14,2,2022,38
23715,32.0,4.6,Fog,Medium,1,Meal,motorcycle,1.0,No,Metropolitian,19.04418951436328,14,2,2022,40
29157,,,Sunny,Medium,1,Snack,scooter,0.0,No,Metropolitian,17.098061238904577,23,3,2022,17
19038,39.0,4.6,Cloudy,Jam,0,Snack,motorcycle,2.0,Yes,Metropolitian,10.587145367061964,4,3,2022,47
24475,20.0,5.0,Stormy,Jam,1,Drinks,scooter,1.0,No,Metropolitian,19.878389859458043,12,3,2022,21
39028,33.0,4.4,Windy,Jam,2,Drinks,scooter,1.0,No,Metropolitian,12.463937409088205,12,3,2022,40
1280,35.0,4.7,Sunny,High,1,Meal,scooter,0.0,No,Metropolitian,6.0500849919957504,1,4,2022,24
22451,36.0,4.7,Stormy,Jam,1,Buffet,motorcycle,1.0,No,Urban,4.589965403039523,17,3,2022,28
43756,32.0,4.0,Stormy,Jam,2,Buffet,motorcycle,2.0,No,Metropolitian,7.64894750775558,11,3,2022,33
29116,33.0,4.9,Cloudy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,7.448379823536266,1,4,2022,25
17278,31.0,4.2,Stormy,Low,0,Drinks,motorcycle,0.0,No,Urban,8.937783115634607,9,3,2022,27
2292,23.0,4.6,Fog,Medium,1,Snack,motorcycle,2.0,No,Metropolitian,11.917101549463018,6,3,2022,39
36709,35.0,4.5,Cloudy,High,2,Meal,motorcycle,1.0,No,Metropolitian,3.104402431477633,19,3,2022,28
43880,30.0,4.2,Sandstorms,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,19.76105000353837,27,3,2022,43
2973,22.0,4.6,Sandstorms,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,10.880951367270638,25,3,2022,20
15265,26.0,4.9,Fog,Medium,2,Buffet,motorcycle,0.0,No,Urban,7.601874226721306,26,3,2022,15
41432,20.0,4.6,Sandstorms,Low,2,Snack,scooter,1.0,No,Urban,1.5263732188915633,17,2,2022,18
13070,27.0,4.9,Stormy,Low,2,Snack,scooter,1.0,No,Urban,3.058281575249606,19,3,2022,11
21098,32.0,4.5,Fog,Medium,0,Snack,motorcycle,1.0,No,,17.074904532036182,27,3,2022,44
22571,33.0,4.8,Sunny,Medium,2,Meal,electric_scooter,1.0,No,Urban,11.00773476374462,20,3,2022,28
42582,32.0,4.4,Sunny,Jam,0,Buffet,motorcycle,0.0,No,Metropolitian,12.416871691607229,27,3,2022,40
6045,,,,,3,Snack,electric_scooter,1.0,No,Metropolitian,3879.775061425408,19,3,2022,19
25690,32.0,4.8,Sandstorms,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,6.119866712015095,1,3,2022,30
12079,22.0,5.0,Windy,Jam,1,Buffet,motorcycle,0.0,No,Metropolitian,9.349055143285232,3,4,2022,27
38957,28.0,4.6,Fog,Jam,0,Drinks,motorcycle,2.0,No,Urban,19.373745834955248,6,4,2022,46
25243,36.0,4.8,Cloudy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,3.1050910965093825,30,3,2022,25
39777,23.0,4.6,Sunny,Jam,0,Snack,motorcycle,2.0,No,,13.990019508058005,2,4,2022,32
24454,30.0,4.5,Stormy,Jam,1,Drinks,scooter,1.0,No,Metropolitian,7.448318246839861,28,3,2022,26
28851,,,Fog,Low,1,Drinks,scooter,1.0,No,Metropolitian,16.818368923733058,8,3,2022,31
9363,37.0,4.1,Sandstorms,High,0,Drinks,motorcycle,1.0,No,Metropolitian,6.117761953594076,3,3,2022,39
19687,30.0,4.7,Sandstorms,Low,1,Snack,scooter,0.0,No,Metropolitian,3.145067434621583,19,3,2022,21
20604,31.0,4.6,Windy,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,16.3815985933698,2,4,2022,26
11469,24.0,4.8,Sunny,Low,0,Meal,motorcycle,1.0,No,Urban,3.1047859175292585,15,3,2022,15
32840,37.0,5.0,Sunny,Low,1,Buffet,motorcycle,0.0,No,Metropolitian,1.5580766213089028,5,3,2022,16
1838,24.0,4.6,Cloudy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,7.790525266841116,1,3,2022,24
2341,32.0,4.6,Stormy,Low,1,Snack,motorcycle,1.0,No,Metropolitian,7.762092914972131,17,3,2022,25
15865,27.0,4.9,Cloudy,Jam,0,Snack,motorcycle,2.0,No,Metropolitian,16.903235903520294,4,4,2022,47
8184,24.0,5.0,Windy,Jam,2,Snack,scooter,0.0,No,Urban,7.461162575789956,13,2,2022,13
9350,36.0,4.8,Cloudy,Medium,1,Drinks,scooter,0.0,No,Metropolitian,7.448086298120305,26,3,2022,15
41387,21.0,4.6,Sandstorms,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,6.0366102498163405,5,4,2022,28
